Team1,Team2,Eff1,Eff2,Off1,Off2,Def1,Def2,SOS_Eff1,SOS_Eff2,SOS_Off1,SOS_Off2,SOS_Def1,SOS_Def2,BPI_Off1,BPI_Off2,BPI_Def1,BPI_Def2,BPI1,BPI2,Elo1,Elo2,Score1,Score2,Eff_Diff,Score_Diff,Winner
Miami FL,Wichita St.,0.444742900997698,0.40455486542443087,0.4824797843665771,0.011173184357541555,-0.17799352750809017,-0.6814814814814817,0.8134796238244513,0.12716996366572464,0.8850574712643677,0.03896103896103864,-0.4531249999999999,-0.30434782608695676,0.09634551495016597,-0.19298245614035092,0.14843749999999978,0.6015936254980081,0.4189944134078212,0.39873417721519,0.38550137737471224,0.008247383934315788,65,57,0.0736240171551108,8,0
Maryland,Hawaii,0.36070606293169627,-0.024844720496894346,0.3099730458221024,-0.16201117318435743,-0.2427184466019413,-0.1333333333333342,0.5728840125391848,-0.3516350423899879,0.6091954022988513,-0.2597402597402596,-0.34375000000000167,0.23188405797101486,0.06976744186046524,-0.26315789473684215,0.1640625,-0.24302788844621515,0.4078212290502796,-0.3291139240506329,0.3985752606585846,0.33569141054229523,73,60,0.26852513700262093,13,0
Oregon,Saint Joseph's,0.45395241749808135,0.1080745341614906,0.4663072776280319,0.1787709497206702,-0.2103559870550158,0.07407407407407418,0.6089341692789967,0.21194993944287455,0.5862068965517246,0.32467532467532445,-0.4375000000000008,-0.14492753623188515,0.2026578073089702,0.03157894736842093,-0.015624999999999889,-0.10756972111553798,0.3910614525139664,0.03797468354430378,0.46416937387411883,0.32212242071540875,69,64,0.24994043364307839,5,0
VCU,Oklahoma,0.23867996930161173,0.4563146997929608,0.08894878706199427,0.37988826815642485,-0.30097087378640774,-0.28148148148148233,0.19827586206896552,0.8893823173193378,0.3908045977011494,0.9090909090909087,0.10937499999999933,-0.6956521739130442,0.023255813953488413,0.28421052631578925,0.0078125,0.09960159362549792,0.25698324022346375,0.43037974683544333,0.06078695230219844,0.42508203153655333,81,85,-0.08410769597331436,-4,1
Texas A&M,Northern Iowa,0.3994627782041442,-0.06749482401656293,0.18059299191374634,-0.08379888268156466,-0.46278317152103565,0.044444444444444065,0.5634796238244515,0.22325393621316092,0.6551724137931032,0.20779220779220697,-0.26562500000000167,-0.2898550724637692,0.01661129568106312,-0.5298245614035089,0.203125,0.31474103585657365,0.3910614525139664,-0.13291139240506322,0.33485887433499584,-0.23031733867841753,92,88,0.3171312842506553,4,0
Yale,Duke,0.13353798925556415,0.37722567287784714,-0.0026954177897572373,0.6033519553072628,-0.2362459546925566,0.15555555555555522,-0.16771159874608155,0.7424303593056114,0.1839080459770117,0.9740259740259736,0.5625000000000004,-0.3768115942028988,-0.18936877076411962,0.4245614035087717,0.25,-0.003984063745020028,0.25139664804469275,0.47468354430379756,0.10420894778116851,0.21197180100931168,64,71,-0.10388372647128896,-7,1
North Carolina,Providence,0.7279355333844975,0.07163561076604563,0.7520215633423184,-0.06145251396648055,-0.32686084142394856,-0.17777777777777815,0.7962382445141065,0.556721840936617,0.8965517241379319,0.6493506493506491,-0.40625000000000033,-0.39130434782608847,0.5681063122923589,-0.1578947368421053,-0.007812500000000111,0.003984063745019917,0.7094972067039109,-0.04430379746835422,0.48817181062242043,0.14583591917627414,85,66,0.4410293066476054,19,0
Wisconsin,Xavier,0.21872601688411364,0.4041407867494824,-0.018867924528302327,0.33519553072625663,-0.3915857605177997,-0.24444444444444524,0.6489028213166141,0.4945498587000403,0.7356321839080462,0.4805194805194808,-0.32812500000000033,-0.47826086956521807,-0.38870431893687707,0.28421052631578925,0.4218750000000002,0.03585657370517925,0.21229050279329642,0.3797468354430382,-0.1278354652454925,0.4966339049569872,66,63,-0.06647605432451753,3,0
Notre Dame,Stephen F. Austin,0.22064466615502698,0.11842650103519659,0.5471698113207544,0.06145251396648055,0.2815533980582525,-0.0962962962962971,0.7413793103448272,-0.6390795316915624,0.8505747126436785,-0.2337662337662333,-0.3593750000000008,0.7681159420289843,0.08970099667774067,-0.2070175438596492,-0.0390625,0.2350597609561753,0.2793296089385475,0.08860759493670889,0.07440098034324882,0.125856233718735,76,75,0.09911841791756015,1,0
Indiana,Kentucky,0.46815042210283986,0.5126293995859215,0.6064690026954178,0.5977653631284914,-0.06148867313915829,-0.0962962962962971,0.4004702194357366,0.5115058538554702,0.5632183908045978,0.5324675324675314,-0.06249999999999978,-0.4347826086956533,0.415282392026578,0.26315789473684204,-0.04687500000000011,0.22709163346613548,0.5474860335195533,0.5126582278481013,0.22548642989423962,0.259381329933412,73,67,0.025970931617822268,6,0
Butler,Virginia,0.2463545663852651,0.6989648033126294,0.40700808625336915,0.5307262569832398,0.06796116504854388,-0.5111111111111115,0.5336990595611284,0.8587000403714171,0.5287356321839085,0.987012987012986,-0.3749999999999999,-0.5507246376811601,0.22259136212624564,-0.18596491228070178,-0.109375,0.9282868525896413,0.3407821229050281,0.6645569620253167,0.029305059770877717,0.37233339401433807,69,77,-0.21896592804384074,-8,1
Middle Tennessee,Syracuse,-0.23369148119723715,0.24057971014492763,-0.31536388140161775,0.08938547486033532,0.016181229773463146,-0.28148148148148233,-0.14655172413793105,0.6600726685506664,0.1839080459770117,0.8311688311688317,0.5156249999999987,-0.3768115942028988,-0.4883720930232558,-0.3192982456140352,-0.1171875,0.47410358565737054,-0.2625698324022345,0.18354430379746844,0.0904398791367862,-0.08077941878175654,50,75,-0.2532761496306887,-25,1
Gonzaga,Utah,0.3825786646201075,0.16687370600414075,0.3153638814016171,0.2513966480446923,-0.26860841423948223,0.06666666666666599,0.17398119122257039,0.6261606782398064,0.3908045977011494,0.6883116883116878,0.1562499999999989,-0.47826086956521807,0.07641196013289053,0.01754385964912286,0.09375,0.027888446215139417,0.36312849162011185,0.1265822784810129,0.24280040255122204,0.2660629704208506,82,59,0.17178937336192512,23,0
Iowa St.,Arkansas Little Rock,0.38756715272448194,0.0198757763975157,0.5795148247978437,-0.10614525139664799,0.04207119741100307,-0.14074074074074117,0.8432601880877744,-0.22648364957610012,0.7241379310344835,-0.03896103896103853,-0.7343750000000018,0.23188405797101486,0.46843853820598014,-0.5368421052631579,-0.34375,0.49003984063745,0.37988826815642485,2.220446049250313e-16,0.18794518802644822,0.4717515034291062,78,61,0.2594710507505362,17,0
Maryland,Kansas,0.36070606293169627,0.7002070393374744,0.3099730458221024,0.4972067039106145,-0.2427184466019413,-0.5555555555555556,0.5728840125391848,0.8538554703270085,0.6091954022988513,0.8961038961038965,-0.34375000000000167,-0.6521739130434794,0.06976744186046524,0.4035087719298245,0.1640625,0.24302788844621515,0.4078212290502796,0.658227848101266,0.3985752606585846,0.5523565843554428,63,79,-0.14867762687634034,-16,1
Miami FL,Villanova,0.444742900997698,0.7971014492753623,0.4824797843665771,0.6536312849162009,-0.17799352750809017,-0.5259259259259266,0.8134796238244513,0.7028663706096083,0.8850574712643677,0.779220779220779,-0.4531249999999999,-0.5217391304347829,0.09634551495016597,0.20000000000000018,0.14843749999999978,0.593625498007968,0.4189944134078212,0.7468354430379747,0.38550137737471224,0.6455166336317568,69,92,-0.15225160829163686,-23,1
Oregon,Duke,0.45395241749808135,0.37722567287784714,0.4663072776280319,0.6033519553072628,-0.2103559870550158,0.15555555555555522,0.6089341692789967,0.7424303593056114,0.5862068965517246,0.9740259740259736,-0.4375000000000008,-0.3768115942028988,0.2026578073089702,0.4245614035087717,-0.015624999999999889,-0.003984063745020028,0.3910614525139664,0.47468354430379756,0.46416937387411883,0.21197180100931168,82,68,0.0950679056468906,14,0
